CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-29.975,0.05
4.192,4.186,0,
4.204,4.21,0.16,
4.198,4.198,0,
4.21,4.21,0.12,
4.198,4.21,0,
4.21,4.198,0.08,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0,
4.21,4.21,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.198,-0.04,
4.198,4.21,0.16,
4.21,4.21,0.12,
4.198,4.198,-0.04,
4.21,4.198,0,
4.198,4.21,0.16,
4.21,4.198,0.12,
4.198,4.21,0,
4.21,4.21,0.12,
4.198,4.198,0,
4.198,4.21,0,
4.21,4.198,0.16,
4.198,4.21,-0.04,
4.21,4.198,0.16,
4.21,4.198,0.16,
4.198,4.21,-0.04,
4.21,4.21,0,
4.198,4.198,0.16,
4.21,4.21,0.12,
4.198,4.198,-0.04,
4.21,4.21,0.08,
4.198,4.198,0,
4.21,4.21,0.08,
4.198,4.198,0,
4.21,4.21,0.08,
4.198,4.198,0,
4.198,4.198,0.08,
4.21,4.21,0,
4.21,4.21,0.08,
4.198,4.198,0,
4.198,4.198,0.08,
4.21,4.21,0,
4.21,4.21,0.08,
4.198,4.198,0,
4.21,4.198,0.08,
4.198,4.21,0,
4.198,4.198,0.12,
4.21,4.21,-0.04,
4.21,4.21,0.12,
4.198,4.198,-0.04,
4.21,4.198,0.12,
4.198,4.21,-0.04,
4.198,4.21,-0.04,
4.21,4.198,0.16,
4.198,4.198,0.12,
4.21,4.21,-0.04,
4.21,4.21,-0.04,
4.198,4.198,0.16,
4.21,4.21,0.12,
4.198,4.198,-0.04,
4.21,4.21,0.12,
4.198,4.198,-0.04,
4.21,4.21,-0.04,
4.198,4.198,0.16,
4.198,4.21,-0.04,
4.21,4.198,0.16,
4.21,4.21,-0.04,
4.198,4.198,0.16,
4.21,4.21,-0.04,
4.198,4.198,0.16,
4.21,4.21,0.16,
4.198,4.198,-0.04,
4.21,4.21,0.12,
4.198,4.198,-0.04,
4.198,4.21,-0.04,
4.21,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.16,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0.12,
4.198,4.198,0,
4.21,4.21,0.12,
4.198,4.198,0,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0.16,
4.198,4.198,0,
4.21,4.21,0,
4.198,4.198,0.12,
4.198,4.21,0,
4.21,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.198,0,
4.198,4.21,0.12,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0,
4.198,4.198,0.16,
4.198,4.21,0,
4.21,4.198,0.12,
4.198,4.198,0,
4.21,4.21,0.12,
4.21,4.21,0,
4.198,4.198,0.16,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0.12,
4.198,4.198,0,
4.21,4.21,0,
4.198,4.198,0.16,
4.21,4.21,0,
4.198,4.198,0.12,
4.198,4.21,0,
4.21,4.198,0.12,
4.21,4.21,0.12,
4.198,4.198,0,
4.21,4.21,0,
4.198,4.198,0.12,
4.21,4.21,0.16,
4.198,4.198,0,
4.21,4.21,0,
4.198,4.198,3.4,
4.21,4.21,3.36,
4.198,4.198,3.44,
4.21,4.21,3.44,
4.102,4.15,3.32,
4.144,4.186,3.4,
4.126,4.168,3.32,
4.126,4.174,3.36,
4.156,4.192,3.44,
4.144,4.192,3.36,
4.156,4.18,3.44,
4.162,4.162,3.32,
4.114,4.198,3.4,
4.12,4.162,3.32,
4.228,4.24,3.4,
4.228,4.234,3.36,
4.114,4.15,3.44,
4.12,4.162,3.32,
4.138,4.18,3.44,
4.126,4.174,3.36,
4.156,4.192,3.4,
4.144,4.18,3.36,
4.228,4.24,3.4,
4.216,4.216,3.36,
4.108,4.15,3.32,
4.138,4.186,3.4,
4.126,4.168,3.32,
4.126,4.174,3.36,
4.156,4.192,3.36,
4.144,4.18,3.36,
4.15,4.192,3.4,
4.162,4.192,3.36,
4.114,4.162,3.32,
4.162,4.198,3.32,
4.114,4.168,3.44,
4.162,4.198,3.36,
4.12,4.162,3.44,
4.138,4.18,3.36,
4.12,4.168,3.32,
4.12,4.18,3.32,
4.132,4.168,3.44,
4.132,4.168,3.36,
4.114,4.18,3.44,
4.114,4.18,3.44,
4.132,4.168,3.32,
4.12,4.168,3.32,
