CH1,CH2,Start,Increment,
Volt,Volt,-29.975,0.05
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.376,4.376,
4.364,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.376,4.376,
4.364,4.364,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.376,
4.376,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.376,4.376,
4.364,4.364,
4.364,4.364,
4.376,4.376,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.376,4.376,
4.364,4.364,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.376,
4.376,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.364,
4.364,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.376,4.364,
4.364,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.364,
4.376,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.376,
4.376,4.364,
4.364,4.376,
4.376,4.364,
4.376,4.376,
4.364,4.364,
4.364,4.376,
4.376,4.364,
4.376,4.376,
4.364,4.364,
4.364,4.364,
4.376,4.376,
4.376,4.376,
4.364,4.364,
4.364,4.364,
4.376,4.376,
4.376,4.376,
4.364,4.364,
4.364,4.364,
4.376,4.376,
4.364,4.364,
4.376,4.376,
4.376,4.364,
4.364,4.376,
4.364,4.364,
4.376,4.376,
4.364,4.37,
4.376,4.352,
4.37,4.364,
4.352,4.244,
4.358,4.256,
4.202,4.238,
4.19,4.244,
4.22,4.268,
4.196,4.268,
4.232,4.25,
4.22,4.274,
4.232,4.232,
4.244,4.226,
4.184,4.37,
4.172,4.37,
4.37,4.238,
