CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-29.975,0.05
4.164,4.188,0.08,
4.188,4.212,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.188,0.08,
4.188,4.212,0.04,
4.188,4.204,0.08,
4.164,4.188,0,
4.188,4.188,0.08,
4.164,4.204,0,
4.188,4.188,0.08,
4.164,4.212,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.188,0.08,
4.188,4.204,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.188,0.08,
4.188,4.204,0,
4.18,4.188,0.08,
4.164,4.204,0,
4.156,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.188,0.08,
4.188,4.22,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0.04,
4.188,4.204,0.04,
4.164,4.188,0.08,
4.188,4.188,0,
4.164,4.22,0.08,
4.164,4.204,0.08,
4.188,4.188,0,
4.156,4.188,0.08,
4.188,4.212,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.212,0.08,
4.188,4.188,0,
4.164,4.188,0.08,
4.188,4.204,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.188,0.08,
4.188,4.212,0,
4.164,4.188,0.08,
4.188,4.204,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.18,4.188,0.08,
4.156,4.22,0,
4.164,4.188,0.08,
4.18,4.204,0,
4.164,4.204,0.08,
4.188,4.188,0.04,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0.04,
4.188,4.204,0.08,
4.156,4.188,0,
4.164,4.204,0.04,
4.188,4.188,0.08,
4.164,4.188,0.08,
4.188,4.204,0,
4.164,4.188,0.08,
4.188,4.212,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.18,4.188,0.08,
4.164,4.204,0,
4.164,4.204,0.08,
4.188,4.188,0.04,
4.164,4.188,0.04,
4.188,4.212,0.08,
4.188,4.204,0.08,
4.164,4.188,0.04,
4.164,4.188,0.08,
4.188,4.22,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.188,0,
4.188,4.212,0.08,
4.164,4.188,0.08,
4.188,4.204,0.04,
4.164,4.204,0.08,
4.188,4.188,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.164,4.204,0.08,
4.188,4.188,0,
4.188,4.204,0.08,
4.164,4.188,0,
4.164,4.204,0,
4.188,4.188,0.08,
4.164,4.188,0.04,
4.188,4.204,0.08,
4.164,4.188,0.08,
4.188,4.204,0.04,
4.188,4.204,0.08,
4.068,4.14,0.04,
4.148,4.204,0.08,
3.988,4.116,0,
4.092,4.164,0.08,
4.188,4.228,0,
4.188,4.22,0.08,
4.1,4.164,0,
4.14,4.204,0.08,
4.188,4.18,0,
4.188,4.204,0.08,
4.02,4.116,0.04,
4.076,4.148,0.08,
4.172,4.212,0,
4.164,4.204,0.08,
4.14,4.18,0,
4.164,4.156,0.08,
4.1,4.204,0,
4.1,4.156,0.08,
4.164,4.204,0,
4.124,4.18,0.08,
4.228,4.244,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0,
4.22,4.196,0.08,
4.212,4.22,0.08,
4.196,4.196,0,
4.22,4.22,0.08,
4.196,4.204,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.22,4.22,0.08,
4.196,4.204,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0.04,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.196,0.08,
4.22,4.228,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0,
4.22,4.196,0.08,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.204,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0,
4.196,4.196,0.08,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.196,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
